,ACTOR_ID,STAGE_NAME,YEARS_ACTIVE,LAST_GIVEN,FIRST_GIVEN,SEX,BIRTH,DEATH,ROLE_TYPES,NATIONALITY
5347,5348,Lela Rogers,1942,Rogers,Lela,F,,199x,R:mother,Am
5348,5349,Kenny Rogers,1982,Rogers,Kenneth,M,1938,199x,R:country-and-western singer,Am
5349,5350,Mimi Rogers,1987-1989,Rogers,Mimi,F,1955,199x,RU:,Am
5350,5351,Paul Rogers,1953-1975,Rogers,Paul,M,1917,199x,R:character,Br
5351,5352,Roy Rogers,1938-1975,Slye,Leonard,M,1912,199x,R:singing cowboy,Am
5352,5353,Wayne Rogers,1978-1978,Rogers,Wayne,M,1934,199x,R:light,Am
5353,5354,Will Rogers,1918-1935,Rogers,Will,M,1879,1935,R:rustic comedian,Am
5354,5355,Helena Rojo,,,,F,,199x,RU:,Un
5355,5356,Gilbert Roland,1925-1977,Damaso deAlonso,Luis Antonio,M,1905,1994,R:Mexican Robin Hood,Me
5356,5357,Ruth Roland,1915-1936,Roland,Ruth,F,1893,1937,R:silent serial queen,Am
5357,5358,Guy Rolfe,1946-1973,Rolfe,Guy,M,1915,199x,R:lead and character,Br
5358,5359,Howard E. Rollins jr.,1981,,,M,*,199x,RU:,Am
5359,5360,Yvonne Romain,1956-1973,Warren,Yvonne,F,1938,199x,R:lead,Br
5360,5361,Leticia Roman,1961-1964,Roman,Leticia,F,1939,199x,R:lead,Am
5361,5362,Ruth Roman,1944-1977,Roman,Ruth,F,1924,199x,R:determined,Am
5362,5363,Vivianne Romance,1935-1963,Romance,Vivianne,F,1912,1991,R:lead,Fr
5363,5364,Andy Romano,,,,M,,199x,RU:,Un
5364,5365,Mike Romanoff,1948-1967,Gerguson,Harry,M,1890,1972,R:amiable con man,Am
5365,5366,Steward Rome,1925-1948,Ryott,Septimus William,M,1887,1965,R:character,Br
5366,5367,Sydney Rome,,,,M,1947,199x,RU:,Am
5367,5368,Fred Romer,,,,M,,199x,RU:,Un
5368,5369,Cesar Romero,1934-1974,Romero,Cesar,M,1907,1994,R:romantic gangster,Ct
5369,5370,Edana Romney,1941-1948,Rubenstein,E.,F,1919,199x,R:lead,SA
5370,5371,Maurice Ronet,1949-1979,Ronet,Maurice,M,1927,1983,R:lead,FrSA
5371,5372,Linda Ronstadt,1983,Ronstadt,Linda,F,1946,199x,R:pop singer,Am
5372,5373,Mickey Rooney,1932-1981,Yule,Joe Jnr,M,1920,199x,R:diminutive; cute,Am
5373,5374,Noel Roquevért,1922-1962,ert,Noel,M,1894,1973,R:mean-spirited bourgeois,Fr
5374,5375,Francoise Rosay,1925-1965,deNaleche,Francoise,F,1891,1974,R:distinguished,Fr
5375,5376,George Rose,1952-1983,Rose,George,M,1920,199x,R:character,Br
5376,5377,Slapsie' Maxie Rosenbloom,1933-1959,Rosenbloom,Maxie,M,1906,1976,R:comedian,Am
5377,5378,Milton Rosmer,1921-1937,Lunt,Arthur Milton,M,1881,1971,RU:,Br
5378,5379,Annie Ross,,,,F,,199x,RU:,Un
5379,5380,Diana Ross,1972-1978,Ross,Diana,F,1944,199x,R:black singer,Am
5380,5381,Herbert Ross,,Ross,Herbert,M,1927,199x,RU:,Am
5381,5382,Katharine Ross,1965-1982,Ross,Katharine,F,1942,199x,R:lead,Am
5382,5383,Shirley Ross,1935-1945,Gaunt,Bernice,F,1909,1975,R:lead,Am
5383,5384,Yvonne Ross,,,,F,,199x,RU:,Un
5384,5385,Isabella Rossellini,1976-1989,Rossellini,Isabella,F,1955,199x,R:soft presence,It
5385,5386,George Rossi,,,,M,,199x,RU:,Un
5386,5387,Leo Rossi,,,,M,,199x,RU:,Un
5387,5388,Eleonora RossiDrago,1948-1969,Omiccioli,Palmina,F,1925,199x,R:lead,It
5388,5389,Norman Rossington,1958-1972,Rossington,Norman,M,1928,1999,R:character,Br
5389,5390,Leonard Rossiter,1964-1982,Rossiter,Leonard,M,1926,1984,R:character,Br
5390,5391,Lilian Roth,1920-1933,Rutstein,Lillian,F,1910,1980,R:lead,Am
5391,5392,Richard Roundtree,1971-1973,Roundtree,Richard,M,1937,199x,R:black lead,Am
5392,5393,Robert Rounseville,1951-1956,Rounseville,Robert,M,1914,1974,R:opera singer,Am
5393,5394,Mickey Rourke,,,,M,1957,199x,R:cute,Am
5394,5395,Dan Rowan,1957-1969,Rowan,Dan,M,1922,1987,R:comedian,Am
5395,5396,Gena Rowlands,1958-1980,Rowlands,Virginia,F,1934,199x,R:lead,Am
5396,5397,Patsy Rowlands,1961-1976,Rowlands,Patsy,F,1934,199x,R:character comedienne,Br
5397,5398,Lionel Royce,1940,Royce,,M,,199x,RU:,Br
5398,5399,Christian Rub,1932-1952,Rub,Christian,M,1887,1956,R:character,Os
5399,5400,Alma Rubens,1915-1929,Smith,Alma,F,1897,1931,R:silent lead,Am
5400,5401,Saul Rubinek,,,,M,,199x,RU:,Un
5401,5402,John Rubinstein,1970-1978,Rubinstein,John,M,,,R:character,Am
5402,5403,Paul Rudd,199x,Rudd,Paul,M,1970,199x,R:sexy<td Am,
5403,5404,Herbert Rudley,1939-1968,Rudley,Herbert,M,1911,199x,R:supporting,Am
5404,5405,Rita Rudner,1992w,Rudner,Rita,F,,199x,R:sr,Ct
5405,5406,Mercedes Ruehl,1992,Ruehl,Mercedes,F,1992,199x,R:warmheated,Am
5406,5407,Charles Ruggles,1915-1966,Ruggles,Charles,M,1886,1970,R:character comedian,Am
5407,5408,Heinz Ruhmann,1926-1965,Rühmann,Heinz,M,1902,199x,R:lead,Ge
5408,5409,Barbara Ruick,1951-1974,Ruick,Barbara,F,1933,1973,R:lead,Am
5409,5410,Janice Rule,1951-1982,Rule,Janice,F,1931,199x,R:lead,Am
5410,5411,Sig Ruman,1935-1966,Rumann,Siegfried,M,1884,1967,R:explosive,Am
5411,5412,John Rumar,,,,M,,199x,RU:,Un
5412,5413,Jenny Runacre,1969-1979,Runacre,Jenny,F,1943,199x,R:character,SA
5413,5414,Jennifer Runyon,,,,F,,199x,RU:,Un
5414,5415,Rupaul,1993,bn,gn,M,19aa,199x,R:tall transvestite musician,Am
5415,5416,Barbara Rush,1951-1981,Rush,Barbara,F,1927,199x,R:lead,Am
5416,5417,Deborah Rush,,,,F,,199x,RU:,Un
5417,5418,Elizabeth Rush,,,,F,,199x,RU:,Un
5418,5419,William Russ,,,,M,,199x,RU:,Un
5419,5420,Del Russel,1963,Russel,Del,M,1952,199x,RU:,Am
5420,5421,Theresa Russel,1991,Russell,Theresa,F,1957,199x,R:prostitute,Am
5421,5422,Betsy Russell,,,,F,,199x,RU:,Un
5422,5423,Craig Russell,,,,M,,199x,RU:,Un
5423,5424,Gail Russell,1943-1961,Russell,Gail,F,1924,1961,R:shy lead,Am
5424,5425,Harold Russell,1946-1980,Russell,Harold,M,1914,1992,R:armless vet,Ca
5425,5426,Jane Russell,1943-1970,Russell,Jane,F,1921,1990,R:busty,Am
5426,5427,John Russell,1939-1970,Russell,John,M,1921,199x,R:second lead,Am
5427,5428,Ken Russell,,Russell,Ken,M,,199x,R:handicapped,Am
5428,5429,Kurt Russell,1960-1976,Russell,Kurt,M,1951,199x,R:boy actor,Am
5429,5430,Lillian Russell,1974-1974,Leonard,Helen Louise,F,1861,1922,R:statuesque singer,Am
5430,5431,Nipsey Russell,1978,Russell,Nipsey,F,1925],199x,RU:,Am
5431,5432,Rosalind Russell,1934-1972,Russell,Rosalind,F,1908,1976,R:dominant lead,Am
5432,5433,Gianni Russo,,,,M,,199x,RU:,Un
5433,5434,Rene Russo,Russo,René,1993,,F,1955,199x,R:smart
5434,5435,Ann Rutherford,1938-1972,Rutherford,Ann,F,1917,199x,R:lead,Am
5435,5436,Dame Margaret Rutherford,1936-1968,Rutherford,Margaret,F,1892,1972,R:garrulous; shapeless; endearing,Br
5436,5437,Basil Ruysdael,1929-1960,Ruysdael,Basil,M,1888,1960,R:character,Ru-Am
5437,5438,Fran Ryan,,,,F,,199x,RU:,Un
5438,5439,Irene Ryan,1941-1957,Riordan,Irene,F,1903,1973,R:wiry comedienne,Am
5439,5440,James Ryan,,,,M,,199x,RU:,Un
5440,5441,John Ryan,1965-1976,Ryan,John P.,M,1938,199x,R:lead,Am
5441,5442,Kathleen Ryan,1947-1958,Ryan,Kathleen,F,1922,1985,R:lead,Ir
5442,5443,Meg Ryan,,,,F,,199x,RU:,Un
5443,5444,Mitch Ryan,1979-1980,Ryan,Mitchell,M,1928,199x,R:stalwart character,Am
5444,5445,Peggy Ryan,1937-1980,Ryan,Peggy,F,1924,199x,R:teenage comedienne,Am
5445,5446,Robert Ryan,1940-1974,Ryan,Robert,M,1909,1973,R:strong-featured lead,Am
5446,5447,Sheila Ryan,1944-1953,McLaughlin,Katherine,F,1921,1975,R:light lead,Am
5447,5448,Tim Ryan,1940-1956,Ryan,Tim,M,1889,1956,R:comedy supporting,Am
5448,5449,Raisa Ryazonova,,,,F,,199x,RU:,Un
5449,5450,David Rydall,,,,M,,199x,RU:,Un
5450,5451,Bobby Rydell,1963-1963,Rydell,Bobby,M,1942,199x,R:pop star,Am
5451,5452,Mark Rydell,1973,,,M,1934,199x,R:gangster,Am
5452,5453,Winona Ryder,1986-1993,Winona,Horowitz,F,1971,199x,R:sepulchral,Am
5453,5454,Jack Ryland,,,,M,,199x,RU:,Un
5454,5455,Yacef Saadi,,,,M,,199x,RU:,Un
5455,5456,Sabu,1938-1963,Dastagir,Sabu,M,1924,1963,R:boyish,In
5456,5457,Greta Sacchi,,,,F,,199x,RU:,Un
5457,5458,Stephen Sachs,,,,M,,199x,RU:,Un
5458,5459,Michael Sacks,,,,M,,199x,RU:,Un
5459,5460,Marianne Sagebrecht,1984-1990,Sägebrecht,Marianne,F,,199x,R:tourist,Ge
5460,5461,Kengji Sahara,,,,,,199x,RU:,Un
5461,5462,Mort Sahl,1958-1968,Sahl,Mort,M,1926,199x,R:sardonic political comedian,Am
5462,5463,Eva Marie Saint,1954-1983,Saint,Eva Marie,F,1924,199x,R:heroine,Am
5463,5464,Michael SaintDenis,1936,Saint Denis,Michael,M,,199x,RU:,Fr
5464,5465,Susan SaintJames,1968-1980,Miller,Susan,F,1946,199x,R:determined and kooky,Am
5465,5466,S.Z. Sakall,1916-1954,Szakall,Eugene Gero,M,1884,1955,R:comic character,Hu
5466,5467,Harold Sakata,1963-1963,Sakata,Harold,M,1920,1982,R:character,Ko
5467,5468,Theresa Saldana,,,,F,,199x,RU:,Un
5468,5469,Charles Sale,1931-1936,Sale,Charles,M,1885,1937,R:character,Am
5469,5470,P.J. Sales,,,,M,,199x,RU:,Un
5470,5471,Soupy Sales,1966-1966,Hines,Milton,M,1926,199x,R:children's TV,Am
5471,5472,Peter Sallis,1956-1974,Sallis,Peter,M,1921,199x,R:bemused-looking,Br
5472,5473,Albert Salmi,1958-1981,Salmi,Albert,M,1928,199x,R:chubby,Am
5473,5474,Louis Salon,,,,M,,199x,RU:,Un
5474,5475,Jennifer Salt,1969-1980,Salt,Jennifer,F,1944,199x,R:lead,Am
5475,5476,Renato Salvatori,,,,M,,199x,RU:,Un
5476,5477,Tatania Samoilova,1957-1967,Samoilova,Tatania,F,1934,199x,R:lead,Ru
5477,5478,Will Sampson,1975-1978,Sampson,Will,M,1935,199x,R:character,Am
5478,5479,JoAnne Samuel,,,,F,,199x,RU:,Un
5479,5480,Henry Sanada,,,,M,,199x,RU:,Un
5480,5481,Jaime Sanchez,,,,M,,199x,RU:,Un
5481,5482,Salvatore Sanchez,,,,M,,199x,RU:,Un
5482,5483,Paul Sand,1972-1980,Sanchez,Paul,M,1944,199x,R:light,Am
5483,5484,Dominique Sanda,1970-1977,Varaigne,Dominique,F,1948,199x,R:lead,Fr
5484,5485,Walter Sande,1938-1956,Sande,Walter,M,1906,1972,R:character,Am
5485,5486,George Sanders,1936-1972,Sanders,George,M,1906,1972,R:suave cad,Br
5486,5487,Scott Sanders,1938-1938,Sanders,Scott,M,1885,1956,R:clubbable gentleman,Br
5487,5488,William Sanderson,,,,M,,199x,RU:,Un
5488,5489,Tiny Sandford,1917-1936,Sandford,Stanley J.,M,1894,1961,R:character,Am
5489,5490,Steve Sandor,,,,M,,199x,RU:,Un
5490,5491,Diana Sands,1961-1973,Sands,Diana,F,1934,1973,R:black,Am
5491,5492,Julian Sands,,,,M,,199x,RU:,Un
5492,5493,Tommy Sands,1957-1965,Sands,Tommy,M,1937,199x,R:singer,Am
5493,5494,Erskine Sanford,1940-1950,Sanford,Erskine,M,1880,1950,R:elderly gent,Am
5494,5495,Ralph Sanford,1938-1959,Sanford,Ralph,M,1899,1963,R:burly `good guy',Am
5495,5496,Laura SanGiacomo,1989,San Giacomo,Laura,F,1952,199x,R:modern exotic,Am
5496,5497,Olga SanJuan,1944-1960,San Juan,Olga,F,1927,199x,R:vivacious dancer; comedienne,Am
5497,5498,Tom Santchi,,,,M,,199x,RU:,Un
5498,5499,Reni Santoni,1967-1983,Santoni,Reni,M,1939,199x,RU:,Am
5499,5500,Joe Santos,,,,M,,199x,RU:,Un
5500,5501,Tom Santschi,1909-1931,Santschi,Tom,M,1879,1931,R:silent lead,Am
5501,5502,Chris Sarandon,1975-1980,Sarandon,Chris,M,1942,199x,R:character,Am
5502,5503,Susan Sarandon,1974-1983,Tomaling,Susan Abigail,F,1946,199x,R:lead,Am
5503,5504,Dick Sargent,1957-1964,Sargent,Dick,M,1937,1994,R:gangling youth; beleaguered husband,Am
5504,5505,Michael Sarne,1960-1967,Sarne,Michael,M,1939,199x,R:light,Br
5505,5506,Michael Sarrazin,1966-1982,Sarrazin,Michael,M,1940,199x,R:young innocent,Ca
5506,5507,Jaqueline Sassard,1967-1968,Sassard,Jaqueline,F,1940,199x,R:lead,Fr
5507,5508,Ann Savage,1943-1953,Lyon,Bernie,F,1921,199x,R:lead,Am
5508,5509,Fred Savage,,,,M,1976,199x,RU:,Un
5509,5510,John Savage,1975-1982,Savage,John,M,1953,199x,R:babyfaced,Am
5510,5511,Vic Savage,,,,M,,199x,RU:,Un
5511,5512,Dany Saval,1958-1978,Salle,FN{Danielle Nadine Suzanne,F,1940,199x,R:lead,Fr
5512,5513,George Savalas,,,,M,,199x,RU:,Un
5513,5514,Telly Savalas,1961-1979,Savalas,Aristotles,M,1924,1994,R:bald; jovial,GrAm
5514,5515,Tom Savini,,,,M,,199x,RU:,Un
5515,5516,Jimmy Savo,1926-1938,Savo,Jimmy,M,1895,1960,R:pint-sized comedian,Am
5516,5517,Teresa Ann Savoy,,,,F,,199x,RU:,Un
5517,5518,Joseph Sawyer,1933-1956,Sawyer,Joseph,M,1901,1982,R:tough cop; army sergeant,Am
5518,5519,Peggy Sawyer,,,,F,,199x,RU:,Un
5519,5520,John Saxon,1955-1983,Orrico,Carmen,M,1935,199x,R:lead,Am
5520,5521,Greta Scacchi,1992,Scacchi,Greta,F,1960,199x,R:beauty,It
5521,5522,Gia Scala,1956-1961,Scoglio,Giovanna,F,1934,1972,R:lead,It
5522,5523,Diana Scarwid,1978-1983,Scarwid,Diana,F,,199x,R:lead,Am
5523,5524,Felice Schacter,,,,F,,199x,RU:,Un
5524,5525,Natalie Schafer,1943-1973,Schafer,Natalie,F,1912,1991,R:dizzy rich woman,Am
5525,5526,Wendy Schall,,,,F,,199x,RU:,Un
5526,5527,William Schallert,1952-1973,Schallert,William,M,1922,199x,R:dull father,Am
5527,5528,Sabrina Scharf,,,,F,,199x,RU:,Un
5528,5529,Roy Scheider,1964-1983,Scheider,Roy,M,1934,199x,R:lean,Am
5529,5530,Catherine Schell,1969-1979,vonSchell,Catherine,F,,199x,R:character,Ge
5530,5531,Maria Schell,1949-1979,Schell,Maria,F,1926,199x,R:lead,Os
5531,5532,Maximilian Schell,1958-1982,Schell,Maximilian,M,1930,199x,R:lead,Os
5532,5533,Ronnie Schell,,,,,,199x,RU:,Un
5533,5534,August Schellenberg,,,,M,,199x,RU:,Un
5534,5535,Rosanna Schiaffino,1962-1976,Schiaffino,Rosanna,F,1939,199x,R:lead,It
5535,5536,Ralph Schicha,,,,M,,199x,RU:,Un
5536,5537,Joseph Schildkraut,1914-1965,Schildkraut,Joseph,M,1895,1964,R:schlemiel,Os
5537,5538,Gus Schilling,1941-1956,Schilling,Gus,M,1908,1957,R:wry-faced,Am
5538,5539,Anja Schmidt,,,,F,,199x,RU:,Un
5539,5540,Joseph Schmidt,1934-1935,Schmidt,Joseph,M,1906,1942,R:opera singer,Ge
5540,5541,John Schneider,,,,M,,199x,RU:,Un
5541,5542,Magda Schneider,1932,Schneider,Magda,F,,199x,R:romantic,Os
5542,5543,Maria Schneider,1973-1980,Schneider,Maria,F,1952,199x,R:sexy lead,Ge
5543,5544,Romy Schneider,1953-1980,Albach-Retty,Rosemarie,F,1938,1982,R:schmaltzy,Os
5544,5545,Michael Schoeffling,,,,M,,199x,RU:,Un
5545,5546,Kyra Schon,,,,F,,199x,RU:,Un
5546,5547,Avery Schreiber,,,,M,,199x,RU:,Un
5547,5548,Max Schrek,1922-1923,Schrek,Max,M,1879,1936,R:eerie,Ge
5548,5549,Rick Schroder,1979-1990,Schroder,Ricky,M,1970,199x,R:child actor; -scary,Am
5549,5550,stagenm,-1997,fmn,gn,G,dob,199x,RU:,Un
5550,5551,John Schuck,1973-1979,Schuck,John,M,1944,199x,R:dumb sergeant,Am
5551,5552,Dwight Schultz,-1997,Schultz,Dwight,M,dob,199x,R:shy engineer,Am
5552,5553,Reinhold Schunzel,1919-1952,Schunzel,Reinhold,M,1886,1954,RU:,Ge
5553,5554,Scott Schwartz,,,,M,,199x,RU:,Un
5554,5555,Maurice Schwarz,1953-1953,Schwarz,Maurice,M,1891,1960,RU:,Am
5555,5556,Arnold Schwarzenegger,1976-1990,Schwarzenegger,Arnold,M,1947,199x,R:muscleman,Am
5556,5557,Hanna Schygulla,1972-1981,Schygulla,Hanna,F,1943,199x,R:exotic,Ge
5557,5558,John Schyck,,,,M,,199x,RU:,Un
5558,5559,Patti Scialfa,,bn,fn,F,,199x,R:ty,Or
5559,5560,Annbelle Sciorra,1988-1991,Sciorra,Annabelle,F,19aa,199x,R:strong,Am
5560,5561,Paul Scofield,1955-1973,Scofield,Paul,M,1922,199x,R:distinguished,Br
5561,5562,Edith Scon,,,,F,,199x,RU:,Un
5562,5563,Zvee Scooler,,,,,,199x,RU:,Un
5563,5564,Martin Scorsese,1973-1990,,Scorcese,Martin,M,,R:UN,
5564,5565,Campbell Scott,1991,Scott,Campbell,,M,,R:UN,
5565,5566,David Scott,,,,M,,199x,RU:,Un
5566,5567,Donovan Scott,,,,M,,199x,RU:,Un
5567,5568,George C. Scott,1958-1983,Scott,George Campbell,M,1926,199x,R:tough soldier,Am
5568,5569,Gordon Scott,1955-1967,Werschkul,Gordon M.,M,1927,199x,R:lead,Am
5569,5570,Hazel Scott,1943-1945,Scott,Hazel,F,1920,1983,R:black pianist,Am
5570,5571,Jane Scott,,,,F,,199x,RU:,Un
5571,5572,Janette Scott,1942-1965,Scott,Janette,F,1938,199x,R:lead,Br
5572,5573,Kathryn Leigh Scott,1970,Scott,Kathryn Leigh,F,1947,199x,R:beauty,Am|
5573,5574,Ken Scott,1957-1966,Scott,Ken,M,,,R:action lead,Am
5574,5575,Lizabeth Scott,1945-1972,Matzo,Emma,F,1922,199x,R:defiant expression; immobile upper lip,Am
5575,5576,Margaretta Scott,1934-1971,Scott,Margaretta,F,1912,199x,R:upper-middle-class women,Br
5576,5577,Martha Scott,1940-1980,Scott,Martha,F,1914,199x,RU:,Am
5577,5578,Mary Scott,1956,Scott,mary,F,,199x,RU:,Un
5578,5579,Pippa Scott,1958-1970,Scott,Pippa,F,1935,199x,RU:,Am
5579,5580,Randolph Scott,1931-1962,Crane,Randolph,M,1903,1987,R:rugged,Am
5580,5581,Terry Scott,1958-1972,Scott,Terry,M,1927,199x,R:plump,Br
5581,5582,Zachary Scott,1944-1962,Scott,Zachary,M,1914,1965,R:lead,Am
5582,5583,Vito Scotti,,,,M,,199x,RU:,Un
5583,5584,Scraps,1918,Scraps,none,A,1914,199x,R:lovable mongrel,Am
5584,5585,Alexander Scourby,1952-1960,Scourby,Alexander,M,1913,199x,R:character,Am
5585,5586,Linda Scruggs,,,,F,,199x,RU:,Un
5586,5587,Steven Seagal,1988-1992,Seagal,Steven,M,1952,199x,R:martial arts; cool shooter,Am
5587,5588,Barbara Seagull,1968-1983,Herzstine (Hershey),Barbara,F,1948,199x,R:lead,Am
5588,5589,Franklyn Seales,,,,M,,199x,RU:,Un
5589,5590,Jackie Searle,1931-1949,Searle,Jackie,M,1920,199x,R:mean boy,Am
5590,5591,Heather Sears,1956-1975,Sears,Heather,F,1935,199x,RU:,Br
5591,5592,Victor Seastrom,1913-1957,Sjostrom,Victor,M,1879,1960,R:distinguished,Sw
5592,5593,James Seay,,,,M,,199x,RU:,Un
5593,5594,Josef Sebanek,,,,M,,199x,RU:,Un
5594,5595,Jean Seberg,1957-1976,Seberg,Jean,F,1938,1979,R:lead,Am
5595,5596,Harry Secombe,1957-1973,Secombe,Harry,M,1921,199x,R:burly comedian,Br; Welsh
5596,5597,George Segal,1961-1999,Segal,George,M,1934,199x,R:lead,Am
5597,5598,Vivienne Segal,1930-1933,Segal,Vivienne,F,1897,199x,R:supporting,Am
5598,5599,Pierre Segui,,,,M,,199x,RU:,Un
5599,5600,Emmanuelle Seigner,1994,Seigner,Emmanuelle,F,1967,199x,R:gauche; sexy,Fr
5600,5601,Johnny Sekka,1961-1975,Sekka,Johnny,M,,,RU:,WA
5601,5602,David Selby,1970,Selby,David,M,1941,199x,R:werewolf,Am
5602,5603,Elizabeth Sellars,1948-1973,Sellars,Elizabeth,F,1923,199x,R:lead,Br
5603,5604,Tom Selleck,1969-1984,Selleck,Tom,M,,199x,R:charismatic,Am
5604,5605,Peter Sellers,1951-1979,Sellers,Peter,M,1925,1980,R:comic,Br
5605,5606,Morton Selten,1932-1940,Stubbs,Morton,M,1860,1940,R:distinguished old gentlemen,Br
5606,5607,Milton Selzer,,,,M,,199x,RU:,Un
5607,5608,Larry Semon,1918-1927,Semon,Larry,M,1889,1928,R:silent slapstick comedian,Am
5608,5609,Kent Senatore,,,,M,,199x,RU:,Un
5609,5610,Joe Seneca,,,,M,,199x,RU:,Un
5610,5611,Massimo Serato,1941-1973,Segato,Giuseppe,M,1917,199x,R:lead,It
5611,5612,Assumpta Serna,,,,F,,199x,RU:,Un
5612,5613,Jacques Sernas,1931-1969,Sernas,Jacques,M,1925,199x,R:lead,Li
5613,5614,Julieta Serrano,,,,F,,199x,RU:,Un
5614,5615,Christopher Serrone,1990,Serrone,Christopher,M,1976,RU:,UN,teenager
5615,5616,Jean Servais,1931-1969,Servais,Jean,M,1910,1976,R:character,Fr
5616,5617,Almira Sessions,1941-1972,Sessions,Almira,F,1888,1974,R:character,Am
5617,5618,Sir Bruce Seton,1934-1954,Seton,Bruce,M,1909,1969,R:lead,Br
5618,5619,Pilar Seurat,1963,Seurat,Pilar,F,,199x,RU:,Or
5619,5620,George Sewell,1963-1971,Sewell,George,M,1924,199x,R:character,Br
5620,5621,Athene Seyler,1922-1963,Seyler,Athene,F,1889,1990,R:comedy,Br
5621,5622,Anne Seymour,1949-1962,Seymour,Anne,F,1909,199x,R:character,Am
5622,5623,Dan Seymour,1942-1975,Seymour,Dan,M,1915,1982,R:scowling menace,Am
5623,5624,Jane Seymour,1970-1983,Seymour,Jane,F,1951,199x,R:lead,Br
5624,5625,Ralph Seymour,,,,M,,199x,RU:,Un
5625,5626,Delphine Seyrig,1958-1977,Seyrig,Delphine,F,1932,1990,R:lead,Fr
5626,5627,Kamran Shah,1987,Shah,Kamran,F,,199x,RU:,Un
5627,5628,ShabbaDoo,,,,,,199x,RU:,Un
5628,5629,Glen Shadix,,,,M,,199x,RU:,Un
5629,5630,Wallace Shaen,,,,M,,199x,RU:,Un
5630,5631,Paul Shaffer,,,,M,,199x,RU:,Un
5631,5632,Tupac Shakur,,,,M,,1996,R:wild,Un
5632,5633,Harry Shannon,1931-1957,Shannon,Harry,M,1890,1964,R:sympathetic father or rustic,Am
5633,5634,Ken Shapiro,,,,M,,199x,RU:,Un
5634,5635,Omar Sharif,1959-1980,Shalhouz,Michael,M,1932,199x,R:lead,Eg
5635,5636,Ray Sharkey,1976-1992,Sharkey,Ray,M,1952,1993,R:tough,Am
5636,5637,Anthony Sharp,,,,M,,199x,RU:,Un
5637,5638,Albert Sharpe,,,,M,,199x,RU:,Un
5638,5639,Cornelia Sharpe,,,,F,,199x,RU:,Un
5639,5640,William Shatner,1957-1982,Shatner,William,M,1931,199x,R:space pilot,Ca
5640,5641,Mickey Shaughnessy,1952-1971,Shaughnessy,Mickey,M,1920,199x,R:tough-looking,Am
5641,5642,Helen Shaver,,,,F,,199x,RU:,Un
5642,5643,Reta Shaw,1957-1974,Shaw,Reta,F,1912,1982,R:amply-proportioned,Am
5643,5644,Robert Shaw,1955-1979,Shaw,Robert,M,1927,1978,R:character,Br
5644,5645,Sebastian Shaw,1913-1988,Shaw,Sebastian,M,1905,199x,R:handsome,Br
5645,5646,Stan Shaw,,,,M,,199x,RU:,Un
5646,5647,Susan Shaw,1946-1963,Sloots,Patsy,F,1929,1978,R:charm,Br
5647,5648,Susan Damante Shaw,1982,,,F,,199x,RU:,Un
5648,5649,Victoria Shaw,1955-1973,Elphick,Jeanette,F,1935,199x,R:lead,Au
5649,5650,Wini Shaw,1934-1937,Momi,Winfred Lei,F,1899,1982,R:singer,Am
5650,5651,Joan Shawlee,1945-1977,Fulton,Joan,F,1929,199x,R:comedienne,Am
5651,5652,Dick Shawn,1960-1979,Schulefand,Dick,M,1928,1987,R:comic,Am
5652,5653,Wallace Shawn,1979-1994,,,M,,199x,R:bumpkin,Am
5653,5654,Robert Shayne,1934-1961,Dawe,Robert Shaen,M,1910,199x,R:general purpose,Am
5654,5655,Tamara Shayne,,Nikoulin,Tamara,F,1897,1983,R:character,Ru-Am
5655,5656,John Shea,,,,M,,199x,RU:,Un
5656,5657,Al Shean,1935-1944,Shoenberg,Alfred,M,1868,1949,R:character,Ge
5657,5658,Harry Shearer,,,,M,,199x,RU:,Un
5658,5659,Moira Shearer,1952-1960,King,Moira,F,1926,199x,R:dancer,Br; Scots
5659,5660,Norma Shearer,1920-1942,Shearer,Norma,F,1900,1983,R:star,Ca
5660,5661,Alice Sheedy,,,,F,,199x,RU:,Un
5661,5662,Charlie Sheen,1988-1992,Sheen,Charlie,M,,199x,R:action,
5662,5663,Martin Sheen,1967-1993,Estevez,Ramon,M,1940,199x,R:lead,Am
5663,5664,Johnny Sheffield,1939-1945,Sheffield,Johnny,M,1931,199x,R:boy,Am
5664,5665,Reginald Sheffield,1923-1958,Sheffield,Reginald,M,1901,1957,RU:,Br
5665,5666,Gene Sheldon,1945-1960,Sheldon,Gene,M,1909,1982,R:comic,Am
5666,5667,Barbara Shelley,1957-1974,Barbara,Shelley,F,1933,199x,R:horror,Br|
5667,5668,John Shelton,1936-1951,Price,John,M,1917,1972,R:colourless,Am
5668,5669,Joy Shelton,1943-1962,Shelton,Joy,F,1922,199x,R:lead,Br
5669,5670,Susan Shentall,1954-1954,Shentall,Susan,F,1934,199x,R:lead,Br
5670,5671,Sam Shepard,1978-1983,Rogers,Samuel Shepard,M,1943,199x,R:lead,Am
5671,5672,Cybill Shepherd,1971-1983,Shepherd,Cybill,F,1949,199x,R:lead,Am
5672,5673,Elizabeth Shepherd,1961-1980,Shepherd,Elizabeth,F,,,RU:,Br
5673,5674,Michael Shepley,1930-1961,Shepley-Smith,Michael,M,1907,1961,R:amiable buffoons,Br
5674,5675,Paula Sheppard,,,,F,,199x,RU:,Un
5675,5676,John Shepperd,1940-1973,Strudwick,Shepperd,M,1907,1983,R:lead; character,Am
