,ID,TITLE,RELEASE_YEAR,PRODUCER_NAME,STUDIO,GENRE
9022,ErK10,Tm:The Octagon,1980,PN:,SU:,CTxx
9023,ErK20,Tm:Angel Town,1989,PN:Ash K. Shah,SU:,Actn
9024,ErK30,Nemesis,1992,PN:Alan Schecter,St:Imperial,Actn
9025,FOR10,Beverly Hills Vamp,1982,PN:,SU:,Porn
9026,FOR12,Scream Queen Hot Tub Party,1984,PN:,SU:,Porn
9028,FOR20,Hollywood Chain Saw Hookers,1988,PN:,SU:,Porn
9029,FOR30,Gad Girls from Mars,1990,PN:,SU:,ScFi;Porn
9030,FRa10,The Assault,1980,PN:Rademakers,St:; SD:MGM,Dram
9031,GBo5,Tm:The Hearse,1980,PN:,SU:,Horr
9032,GBo10,Body and Soul,1981,PN:,SU:,Ctxx
9033,GBo15,Tm:My Tutor,1983,PN:,St:Crown,Comd
9034,GCl10,Extraterrestrial Terror,1980,PN:,SU:,ScFi;Horr
9035,GCl20,The Forbidden Dance,1990,PN:Menahem Golem,St:Century ; SD:Columba,Musc
9036,GPe10,Tm:From Hell to Victory,1980,PN:,SU:,CTxx
9037,GMu1,Goodbye Pork Pie,1980,PN:,SL:NZ,Adct
9038,GMu2,Utu,1981,PN:,SU:,Epic
9039,GMu9,The Quiet Earth,1985,PN:,SU:,Dram
9040,GMu15,Young Guns II,1990,PN:,SU:,West
9041,GMu17,Freejack,1992,PN:,SU:,ScFi
9042,GMu21,Don't Look Back,1996,PN:Elliott Levine; x Rosenblatt,S:Alphaville; SD:HBO,Ctxx
9043,GMx2,Meatballs part II,1980,PN:,SU:,CTxx
9044,GMx3,Meatballs part III,1980,PN:Andre Link,SU:,Ctxx
9045,GMx5,The Kidnapping of the President,1980,PN:Mendelux; John Ryan,St:Sefel SL:Canada,Susp
9046,GNs10,Tm:The Black Hole,1980,PN:Ron Miller,St:Disney,ScFi
9047,GNs15,Get Crazy,1983,P:G.Nelson,SU:,Comd
9048,GTr10,Tm:Touched by Love,1980,PN:,SU:,CTxx
9049,GTr12,Tm:Take this Job and Shove it,1981,PN:,SU:,Dram
9050,GaW10,Tm:Wholly Moses,1980,PN:,SU:,CTxx
9051,HaR1,Caddyshack,1980,PN:,St:Warners,Comd
9052,HaR10,National Lampoon's Vacation,1983,PN:Matty Sims,St:Warners,Comd
9053,HaR14,National Lampoon's Last Resort,1989,PN:,SU:,Comd
9054,HaR18,Groundhog Day,1993,PN:,SU:,Comd
9055,HaR25,Multiplicity,1996,P:Edlund; Langston,S:Columbia,ScFi; Comd
9056,HaR28,Analyze This,1999,PN:Paula Weinstein; Jane Rosenthal,St:Warners,Comd
9057,IBd10,Friday the 13th ... The Orphan,1980,PN:,St:World Northal,Horr
9058,IBy10,Tm:Heartbeat,1980,PN:Alen Greisman; Michael Shamberg,SU:,BioP
9059,IBy15,Tm:The Razor's Edge,1984,PN:Robert P. Marcucci; Harry Bent,St:Columbia,Dram
9060,IHm10,Tm:Gideon's Trumpet,1980,PN:,prc,#NAME?
9061,IMz10,Tm:The Long Good Friday,1980,PN:Barry Hanson,St:Black Lion,Actn
9062,IIr10,The Dogs of War,1980,PN:,SU:,Actn
9063,IIr12,Tm:Ghost Story,1981,PN:,SU:,CTxx
9064,IIr17,Tm:Champions,1984,PN:Peter Shaw; Eva Monley,St:Embassy,BioP
9065,IIr21,Hamburger Hill,1987,PN:,SU:,Actn
9066,IIr30,Widow's Peak,1994,PN:,SU:,Romt
9067,IIr32,A Month by the Lake,1996,PU:,S:Miramax,Romt
9068,IQd10,Tm:Loophole,1980,PN:Julian Holloway; David Korda,St:Brent Walker,Advt
9069,IrW10,Best Boy,1980,P:Wohl,SU:,Docu
9070,ISy4,Lianna,1980,PN:,SU:,CTxx
9071,ISy6,Baby; It's You,1980,PN:,SU:,CTxx
9072,ISy8,Brother From Another Planet,1980,PN:,SU:,ScFi
9073,ISy10,Return of the Secaucus 7,1980,PN:,SU:,CTxx
9074,ISy12,8 Men Out,1984,PN:,SU:,CTxx
9075,ISy14,Make One,1986,PN:,SU:,CTxx
9076,ISy15,Matewan,1987,PN:,SU:,Docu
9077,ISy20,City of Hope,1991,PN:,SU:,Dram
9078,ISy22,Passion Fish,1992,PN:,SU:,Dram
9079,ITr1,Middle-age Crazy,1980,PN:Sid Kroft,St:Tormont,
9080,JfW5,Die Laughing,1980,PN:,SL:US,Advt
9081,JGl10,Tm:The Exterminator,1980,PN:Mark Buntzman,SU:,Viol
9082,JGl15,Tm:The Soldier,1982,PU:,SU:,Actn
9083,JGl20,The Protector,1990,PN:David Chan,S:Golden,Actn
9084,JiA1,Airplane!,1980,P:Koch,St:Paramount,Comd; Disa
9085,JiA5,Hero,1984,P:David Zucker; Jerry Zucker; J.Abrahams,St:Pinewwod; Paramount,Comd
9086,JiA7,The Kidnapping of Mrs. Stone,1986,PU:,SU:,Comd
9087,JiA9,When Twins are Interchanged,1988,P:,SU:,Comd
9088,JiA10,The Naked Gun,1988,P:,St:Paramount,Comd
9089,JiA12,The Adventures of Ford Fairlane,1989,PU:,SU:,Ctxx
9090,JiA15,Hot Shots!,1991,P:,SU:,Actn; Comd
9091,JiA18,Hot Shots! Part Deux,1993,P:,SU:,Actn; Comd
9092,JoO10,The Competition,1980,PN:,SU:,Dram
9093,JoS1,The Incredible Shrinking Woman,1980,PN:Hank Moonjean,St:Universal,ScFi
9094,JoS5,Tm:D.C. Cab,1984,PN:Guber; Peters,St:Universal,Actn
9095,JoS10,Cousins,1989,PN:,SU:,Ctxx
9096,JoS12,Flatliners,1990,PN:Harper,St:Columbia,Dram
9097,JoS13,Dying Young,1991,PN:,St:Fox,Dram
9098,JoS15,The Client,1993,PN:,SU:,Actn
9099,JoS16,Falling Down,1993,PN:,SU:,Actn
9100,JoS18,Batman Forever,1995,PN:,St:Warners,Fant
9101,JoS20,Batman & Robin,1997,P:Peter McGregorSmith,S:Warners,Fant
9102,JrF10,Tm:Borderline,1980,PN:Martin Stanger,St:ITC,Advt
9103,JsC10,Hide in Plain Sight,1980,PN:Robert Christiansen; Rick Rosenberg,St:MGM,Dram
9104,JSd10,Tm:Seems Like Old Times,1980,PN:,SU:,CTxx
9105,JTM10,Battle Beyond the Stars,1980,PN:Corman; Ed Carlin,St:New World,ScFi
9106,JTM20,Tokyo Decadence,1980,PN:,SU:,Porn
9107,JuT5,The Great Rock and Roll Swindle,1980,PN:,SU:,Musc
9108,JuT15,Earth Girls Are Easy,1989,PN:Tony Garnett,St:Vestron,
9109,KeD10,Tm:The Mango Tree,1980,PN:,SU:,Ctxx
9110,KW10,Tm:Eyes of a Stranger,1980,PN:,SU:,Porn; Horr
9111,LGG10,Tm:Stuckey's Last Stand,1980,PN:,SU:,CTxx
9112,LGr10,Tm:Terraces,1980,PN:,SU:,CTxx
9113,LSc10,Tm:Hey; I'm Alive,1980,PN:,SU:,CTxx
9114,LuP30,The Oak,1991,PN:,SU:,Fant
9115,MHo10,Flash Gordon,1980,P:deLaurentiis,St:Universal SL:GB,ScFi
9116,MtD10,Tm:Hero at Large,1980,PN:Stephen Freedman,St:MGM,Dram
9117,MBm1,Simon,1980,PN:Louis A. Stroller; M.Bergman,St:Warners;Orion,ScFi
9118,MBm2,Lovesick,1983,PU:,SU:,CTxx
9119,MBm3,The Manhattan Project,1985,PN:Ferren,S:Fox,Susp; Romt
9120,MDa5,The Legend of Walks Far Woman,1980,PN:Gimbel,St:Welch,West
9121,MDa10,Tm:Yellowbeard,1983,PN:Carter deHaven jr,St:Orion,
9122,MlB10,Paper Wedding,1989,PN:,SU:,Ctxx
9123,MNe10,Tm:The Awakening,1980,PN:,SU:,CTxx
9124,MNe12,Dance with a Stranger,1982,PN:,SU:,Noir
9125,MNe15,The Good Father,1985,PN:,SU:,CTxx
9126,MNe18,Wild Women,1990,PN:,SU:,Romt
9127,MNe20,Enchanted April,1992,PN:,SU:,Romt
9128,MNe22,Into the West,1993,PN:Jonathan Cavendish; Tim Palmer,St:Miramax,Romt
9129,MNe24,Siesta,1994,PN:,SU:,Ctxx
9130,MNe25,Four Weddings and a Funeral,1994,PN:Duncan Kenworthy,St:Channel 4 films; Polygram,Romt
9131,MNe29,Donnie Brasco,1997,PU:,SU:,Dram
9132,MRc10,Tm:Union City,1980,PN:,SU:,CTxx
9133,NRo10,America and Lewis Hine,1986,PN:,SU:,Docu
9134,NRo12,Through the Wire,1980,PN:,SU:,Docu
9135,PAl1,Pepi; Luci; Bom,1980,PN:,SU:,Porn
9136,PAl2,Dark Passion,1981,PN:,SU:,
9137,PAl3,Labyrinth of Passion,1982,PN:,SU:,
9138,PAl4,Matador,1985,PN:,SU:,Comd
9140,PAl6,Law of Desire,1986,PN:,SU:,Ctxx
9141,PAl8,What Have I Done to Deserve This?,1987,PN:,SU:,Comd; Dram
9142,PAl10,Women on the Verge of A Nervous Breakdown,1988,PN:,St:Spain,Comd
9143,PAl12,Tie Me Up; Tie Me Down,1990,PN:,St:Miramax,Comd
9144,PAl14,High Heels,1991,PN:Augustin Almodovar,St:Miramax,Comd
9145,PAl16,Kika,1994,PN:,SU:,Comd
9146,PAl18,La flor de mi Secreto,1996,PU:,SU:,Comd
9147,Pal20,Carne Tremula,1998,PU:,SU:,Romt; Dram
9148,PAl21,All About My Mother,1999,PU:,SU:,Dram
9149,PHa10,Fiendish Plot of Fu Manchu,1980,PN:Hugh Heffner,St:Warners; Orion; Playby,Comd
9150,PHa15,Venom,1981,P:Bregman,St:Aribage,Dram
9151,PHa25,Hugh Heffner: Once Upon A Time,1992,PN:,SU:,BioP;Docu
9152,PLy10,Tm:Prom Night,1980,PN:,SL:Canada,Horr
9153,PLy15,Tm:Cross Country,1983,PN:,St:Filmline; SL:Canada,Susp
9154,PMw10,Tm:Touch and Go,1980,PN:,SU:,CTxx
9155,PSt10,Tm:Take It To The Limit,1980,PN:,SU:,CTxx
9156,ReD10,Tm:Massacre at Central High,1980,PN:,SU:,Ctxx
9157,RbD10,Tm:Greaser's Palace,1980,PN:,SU:,Ctxx
9158,RbD20,Too Much Sun,1990,PN:,SU:,Ctxx
9159,RFM10,Little Darlings,1980,PN:Stephen Friedman,St:Paramount,Comd
9160,RFM12,Night the Lights Went Out in Georgia,1981,PN:,SU:,Musc
9161,RFM20,Gettysburg,1993,PN:R.Maxwell,St:Turner,Hist
9162,RGr10,Xanadu,1980,PN:Lawrence Gordon,S:Universal,Fant; Musc
9163,RGr30,Forgotten Prisoners,1980,PN:Steve McGlothan,St:Turner,Docu
9164,RKa10,Tm:Carny,1980,PN:Robbie Robertson,St:Lorimar,Comd
9165,RLi6,Just Before Dawn,1980,PN:,St:Oakland,Horr
9166,RLi10,Tm:Table for Five,1982,PN:Robert Schaffel,St:CBS,Dram
9167,RLi20,All I want for Christmas,1991,PN:,SU:,Romt
9168,RLi25,Fire in the Sky,1993,P:Lieberman,St:Paramount,ScFi
9169,RoH10,Tm:Shogun Assassin,1980,PN:,SU:,Actn
9170,RoH30,Caged Fear,1990,PN:Terry Kahn; Ed Elburt; Gregory Vaugn,SU:,Actn
9171,RoW10,Tm:Anna to the Infinite Power,1983,PN:,SU:,ScFi
9172,RR1,Ordinary People,1980,PN:Ronald L. Schwary,St:Paramount,Dram
9173,RR2,The Milagro Beanfield War,1988,PN:Redford; Moctesuma Esparza,SU:,Dram
9174,RR3,A River Runs Through It,1992,PN:,SU:,Dram
9175,RR4,Quiz Show,1994,PN:,St:Buena Vista,Dram
9176,RR5,The Horse Whisperer,1998,P:Redford,SU:,Romt; West
9177,RSc10,Tm:How to Beat the High Cost of Living,1980,PN:,St:Filmways,Comd
9178,RSp8,Terror Train,1980,PN:,SU:,Horr
9179,RSp10,Tm:Under Fire,1983,PN:Jonathan Taplin,St:Orion,Dram
9180,RSp13,The Best of Times,1985,PN:,SU:,Comd
9181,RSp17,Turner and Hooch,1990,PN:,SU:,Comd
9182,RSp20,and the Band Played On,1993,PN:,St:HBO,Hist
9183,RSp24,Tomorrow Never Dies,1997,P:Wilson; Barbara Broccolli,SU:,Advt; Actn
9184,RSp25,The World is not Enough,1999,PU:,SU:,Advt; Actn
9185,SBe10,The Adventures of Tin Tin: The Lure of Black Gold,1990,PN:X Newman,St:Ellipse,Cart
9186,SfP6,Hotel Deutschland,1991,PN:,St:Arsenal,Docu;Musc
9187,SGr10,Tm:Mad Dog,1980,PN:,SU:,CTxx
9188,SKw20,Full Moon in New York,1991,PN:,SU:,Dram
9189,SKw23,Actress,1991,PN:,SU:,aw
9190,SKw30,Red Rose White Rose,1995,PN:,SU:,aw
9191,SSC1,Friday the 13th,1980,P:Cunningham,St:Georgetown; Paramount;NewLine,Horr
9192,SSC2l,Spring Break,1983,PN:,SU:,Ctxx
9193,SSz10,Brussels Transit,1980,PN:,SU:,Ctxx
9194,SvP10,Falling in Love Again,1980,PN:Stv.Paul,St:International Picture Show of Atlanta,Romt
9195,TaH2,Tm:The Idolmaker,1980,PN:Gene Kirkwood; Koch,St:U.A.,Dram
9196,TaH5,An Officer and a Gentleman,1982,P:Martin Elfand,St:Paramount; Lorimar,Dram
9197,TaH6,Against All Odds,1983,PN:Jerry Brick,St:Columbia,Actn
9198,TaH8,White Nights,1986,PN:,SU:,Musc
9199,TaH10,Everybody's All-American,1988,PN:,SU:,Ctxx
9200,TaH15,Chuck Berry Hail! Hail! Rock 'n' Roll,1991,PN:,SU:,Docu;Musc
9201,TaH30,When We Were Kings,1996,PU:,SU:,Docu
9202,TaH32,The Devils Advocate,1997,PU:,SU:,Comdx
9203,TBl10,Tm:My Bodyguard,1980,PN:,SU:,Ctxx
9204,TBl15,Tm:Six Weeks,1982,PN:,SU:,Ctxx
9205,TBl20,Untamed Heart,1993,PN:,SU:,Ctxx
9206,TBl21,A Home of Our Own,1993,PN:,SU:,Dram
9207,TCl10,Tm:McVicar,1980,PN:,St:The Who Films,BioP;Dram
9208,TgD1,The Adventures of Picasso,1980,PN:,St:Svenska ord,Comd
9209,THu10,Over the Edge,1980,PN:Miller,SU:,Dram
9210,THu13,Tex,1982,PN:Ron Miller,St:Disney,Dram
9211,THu20,River's Edge,1987,PN:,SU:,Docu;Dram
9212,THu25,Paint it Black,1989,PN:Ann Kilmer Hanes; Mark Forster,St:Vestron,Dram
9213,THu30,Sylvester,1991,PN:Martin Jurow,St:Columbia,Romt;West
9214,VeZ10,Fade to Black,1980,PN:George G. Brainsyein; Ron Hamady,SU:,Susp
9215,VlM10,Tm:Moscow Does Not Believe in Tears,1980,PN:,SU:,Dram
9216,VLo50,De Gudene er Dode,1992,P:Lokkeberg,St:Norwegian Film Institute,Dram; Docu
9217,WaB10,Tm:Little Miss Marker,1980,P:J.Lang,St:Universal,Dram
9218,WBo10,Feuer; Eis; und Dynamit,1982,PN:,SU:,CTxx
9219,WiH10,Tm:Stalk the Wild Child,1980,PN:,SU:,CTxx
9220,WMi19,Blacks in the Military,1985,PN:,SU:,Docu
9221,WMi22,Black Champions,1987,PN:,SU:,Docu
9222,WMi25,Liberators: Fighting on two Fronts in World War II,1992,P:Miles; Rosenblum,St:Miles Educational,Docu
9223,YMZ10,Red Sorghum,1980,PN:,SU:,Dram
9224,YMZ20,Ju Dou,1990,PN:,SU:,Dram
9225,YMZ22,Raise the Red Lantern,1992,PN:Chiu FuSheng,St:ERA; Orion,Dram
9226,YMZ24,The Story of Qiu Ju,1993,PN:,SU:,Comd
9227,YMZ26,To Live,1994,PN:,SU:,Dram
9228,YMZ29,Keep Cool,1997,PU:,SU:,Ctxx
9229,YoM10,The Family Game,1984,PN:,SU:,Ctxx
9230,Z2810,Sexworld,1980,PN:,SU:,Porn; ScFi
9231,Z8010,Missing,1980,PU:,SU:,Ctxx
9232,Z8015,Mass Appeal,1994,PU:,SU:,Ctxx
9233,AbF10,Ms. 45,1981,PN:,St:Navaron; Rochelle,Actn
9234,AbF12,Driller Killer,1982,PN:,SU:,Horr
9235,AbF14,China Girl,1983,PN:,SU:,Horr
9236,AbF20,King of New York,1990,PN:,SU:,Actn
9237,AbF25,Bad Luitenant,1992,PN:,SU:,CnR
9238,AbF26,Dangerous Game,1993,PN:,SU:,Ctxx
9239,AbF27,Body Snatchers,1994,PN:,St:Warners,Horr; ScFi
9240,AbF30,The Blackout,1997,PU:,SU:,CTxx
9241,AnB5,Honeymoon in Vegas,1981,PN:,SU:,Comd
9242,AnB10,Tm:So Fine,1981,PN:Mike Lobell,St:Warners,Actn;Comd
9243,AnB20,The Freshman,1990,PN:,SU:,Comd
9244,AnB26,Striptease,1996,PU:,SU:,Comd; Porn
9245,ArN10,Tm:Deadline,1981,PN:,SU:,CTxx
9246,BoL10,Meatballs 4,1981,PN:Donald P. Borchers,SU:,Comd;Porn
9247,BSe10,Dial M for Murder,1981,PN:Peter Katz,SU:,Susp
9248,BSe20,Night Gallery,1981,PN:,SU:,Susp
9249,BDC8,Tm:Galaxy of Terror,1981,PN:,SU:,ScFi
9250,BiP10,Serial,1981,PN:Sidney Beckman,St:Paramount,Comd
9251,BMa10,Tm:Nighthawks,1981,PN:,SU:,CTxx
9252,CaG1,Caveman,1981,PN:Turman; David Foster,St:U.A.,Comd
9253,CBe10,Death of a Centerfold: the Dorothy Stratten Story,1981,PN:,SU:,Dram; BioP
9254,CGi10,Pétrole; pétrole,1981,PN:,SU:,Dram
9255,CMq10,Candy,1981,PU:,SU:,Ctxx
9256,DBd10,Tm:East of Elephant Rock,1981,PN:Don Boyd,St:Boyd's Company,H
9257,DDa10,Clash of the Titans,1981,PN:Charles H. Schneer,St:MGM,Fant
9258,DSh10,Tm:Heartaches,1981,PN:,SU:,Romt
9259,DSt10,Tm:Paternity,1981,PN:Jerry Tokovsky,St:Paramount,Romt
9260,DuM5,Tm:Montenegro,1981,PN:Bo Johnson,St:Viking,porn
9261,DuM8,Defence of the Realm,1985,PN:,SU:,
9262,DuM10,The Coca-Cola Kid,1985,PN:David Roe,St:Cinecom,Comd
9263,DuM20,Gorilla Bathes at Noon,1993,PN:Alfred Hurmer; Bojana Marijan; Joachim vonVietinghoff,St:Alert Film,Dram
9264,ErD10,Tm:Green Ice,1981,PN:Jack Wiener,St:ITC,Susp
9265,ETi10,Tm:Improper Channels,1981,PN:,SL:Canada,Dram
9266,Eti20,Murder at my Door,1996,PU:,S:Fox,Dram
9267,FHe10,Basket Case,1981,PN:Edgar Ievens,St:Analysis,Horr
9268,FHe30,Basket Case II,1990,PN:,SU:,Horr
9269,FHe31,Frankenhooker,1990,PN:,SU:,Horr
9270,FLg10,Fear No Evil,1981,PN:Laloggia; Charles M. Laloggia,St:Avco Embassy; Columbia; Tristar,Horr
9271,FRi10,Taxi zum Klo,1981,PN:,SU:,CTxx
9272,FRo10,Tm:Lords of Discipline,1981,PN:,St:Paramount,Dram
9273,FRo20,K2,1991,PN:,St:Paramount,Docu
9274,Fro28,Cleopatra,1999,P:Halmi,S:ABC,Hist
9275,FrV10,La Cheèvre,1981,PN:,St:Gaumont,CnR
9276,FrV20,Les Fugitifs,1986,PN:,SU:,CnR
9277,GrB4,Tm:The Final Conflict,1981,PN:Harvey Bernard,St:Fox,Horr
9278,GrB10,Alien Nation,1988,PN:Gale Anne Hurd; Richard Kobritz,SU:,ScFi;CA
9279,HAv10,Tm:Mortuary,1981,PN:,SU:,Horr
9280,IG1,For Your Eyes Only,1981,P:Cubby,St:U.A.,Advt
9281,IG2,Octopussy,1983,P:Cubby,St:MGM-U.A.-Eon,Advt
9282,IG3,A View to A Kill,1985,P:Cubby,St:MGM/U.A.,Advt
9283,IG4,The Living Daylights,1985,PN:,St:Cubby,Advt
9284,IG5,License Revoked,1988,P:Cubby,St:U.A.,Advt
9285,IG6,License To Kill,1989,P:Cubby,SU:,Advt
9286,JCL10,Tm:Visiting Hours,1981,PN:,SU:,Susp;Actn
9287,JCp10,Tm:The Double McGuffin,1981,PN:Joe Camp,St:Mulberry Square,
9288,JCp15,Tm:Hawmps,1982,PN:,St:Mulberry Square,Advt
9289,JFi10,Tm:Raggedy Man,1981,PN:,SU:,Ctxx
9290,JJB1,Diva,1981,PN:Daniel Odier; Irene Silberman,St:Galaxie; SD:U.A.,Romt;Susp
9291,JJB10,The Moon in the Gutter,1985,PN:,SU:,Dram
9292,JJB15,L'Integrale,1986,PN:,SU:,Porn
9293,JnT10,All Night Long,1981,PN:Leonard Goldberg; Jerry Weintraub,St:Universal,aw
9294,KeS10,Tm:Modern Problems,1981,PN:,SU:,Comd
9295,MCb10,Tm:Butterfly,1981,PN:Matt Cimber,St:ParPar,
9296,MLe10,Tm:This is Elvis,1981,PN:Malcolm Leo; Andrew Solt,SU:,Docu;Musc
9297,MMo10,Tm:Lovers and Liars,1981,PN:,SU:,Comd
9298,MnB10,Tm:Power Play,1981,PN:Christopher Dalton,St:canada United Kingdom,Actn
9299,MnB22,Pirates of Silicon Valley,1999,PU:,S:TNT,BioP
9300,MyR10,Student Bodies,1981,P:Alan Smithee,SU:,Horr
9301,OlS3,The Hand,1986,PN:,SU:,Horr
9302,OlS9,Platoon,1986,PN:,St:Orion,
9303,OlS12,Wall Street,1988,PN:,SU:,CTxx
9304,OlS15,Born on the Fourth of July,1989,PN:,SU:,Actn
9305,OlS17,The Doors,1991,PN:,SU:,BioP
9306,OlS18,JFK,1991,PN:A. Kittman Ho; Ol.Stone,St:Regency; Warners,BioP
9307,OlS20,Heaven and Earth,1993,PN:,SU:,Romt
9308,OlS22,Natural Born Killers,1994,PN:,SU:,Actn
9309,OlS23,Nixon,1995,PU:,SU:,BioP
9310,OlS25,U-Turn,1997,PU:,SU:,Dram
9311,OzS10,Tm:Bustin' Loose,1981,PN:Richard Pryor,St:Universal,Comd
9312,PAd1,Celeste,1981,P:Eleonore Adlon,St:Pelemele; BRF,BioP
9313,PAd2,Sugarbaby,1984,PN:,SU:,Ctxx
9314,PAd3,Five Last Days,1985,PN:,SU:,Ctxx
9315,PAd4,The White Rose,1986,PN:,SU:,Ctxx
9316,PAd13,Bagdad Cafe,1989,PN:,SU:,Romt
9317,PAd14,Rosalie Goes Shopping,1990,PN:,SU:,Comd
9318,PAd17,Salmonberries,1994,PN:,SU:,Dram
9319,PBz10,Tm:Nobody's Perfekt,1981,PN:,SU:,Ctxx
9320,PCx10,Lonely Hearts,1981,PN:,SU:,Ctxx
9321,PCx13,Man of Flowers,1983,PN:,SU:,Ctxx
9322,PCx16,Cactus,1986,PN:,SU:,Ctxx
9323,PCx18,Vincent - The Life and Times of Vincent Van Gogh,1987,PN:,SU:,BioP
9324,PCx20,A Woman's Tale,1989,PN:,SU:,Ctxx
9325,PCx25,Golden Braid,1990,PN:,SU:,Dram
9326,PCx28,The Exile,1993,P:P.Cox,St:Illumination,Advt; Romt
9327,PCx29,Touch Me,1994,PN:,St:WDR,Romt
9328,PrWl,Tm:Don't Cry It's Only Thunder,1981,PN:,SU:,Ctxx
9329,PVh2,Spetters,1981,PU:,SU:,Actn
9330,PVh3,The 4th Man,1983,PN:,SL:Holland,Ctxx
9331,PVh10,Robocop,1988,PN:,SU:,Actn
9332,PVh15,Total Recall,1990,PN:,SU:,Actn
9333,PVh20,Basic Instinct,1992,PN:Shep Morgan,St:Tristar,Romt;Actn
9334,PVh24,Showgirls,1996,PU:,SU:,Porn
9335,QMa10,Tm:A Dangerous Summer,1981,PN:McElroy,SL:Australia,Dram
9336,QMa12,The Stud,1982,PU:,S:Trans-American,Porn
9337,QMa14,The Bitch,1984,PU:,SU:,Porn
9338,RFr10,Tm:Road Games,1981,PN:,St:Quest,Susp
9339,RFr15,Psycho II,1983,P:H.A.Green,St:Universal,Horr
9340,RFr19,Tm:Cloak and Dagger,1984,PN:,SU:,Advt
9341,RFr25,FX2,1989,PN:,SU:,Advt
9342,RFr30,FX2 - The Deadly Art of Illusion,1991,PN:,SU:,Advt
9343,RiR10,Tm:Halloween II,1981,PN:Debra Hill; Carpenter,St:deLaurentiis,Horr
9344,RiR15,Tm:Bad Boys,1983,PN:,SU:,CTxx
9345,RLT10,Tm:Ticket to Heaven,1981,PN:Ronald Cohen,SL:Canada,Docu
9346,RLT15,Tm:Terry Fox Story,1983,PN:,St:CTV,BioPx
9347,RMq5,Eye of the Needle,1981,PN:Stephen Friedman,St:U.A. kings Road,Susp
9348,RMq8,Return of The Jedi,1985,PN:Howard Kazanjian,St:Fox;Lucasfilm,ScFi
9349,RMq10,Jagged Edge,1985,P:Ransohoff,St:Columbia,Myst
9350,RoM1,Imagine the Sound,1981,PN:,SU:,Docu
9351,RoM2,Poetry in Motion,1982,PN:,SU:,Docu
9352,RoM3,Comic Book Confidential,1989,PN:,SU:,Docu
9353,RZe1,Used Cars,1980,PN:Bob Gale,SU:,Comd
9354,RZe3,Romancing the Stone,1984,P:M.Douglas,St:Fox,Advt
9355,RZe5,Back to the Future,1985,P:Spielberg,St:Universal,ScFi
9356,RZe10,Who Framed Roger Rabbit,1988,P:Spielberg; J.Silver,St:Disney,Cart
9357,RZe12,Back to the Future Part II,1989,P:Spielberg,St:Universal,ScFi
9358,RZe14,Back to the Future Part III,1990,PN:Bob Gale,St:Universal,ScFi;West; T(1955;1885)
9359,RZe17,Death Becomes Her,1992,P:Zemeckis; Steve Starkey,St:Universal,Comd;Horr
9360,RZe19,Forrest Gump,1994,PN:Steve Tisch; Wendy Finerman,St:NewLine; Paramount,Comd
9361,RZe20,Contact,1997,PU:,SU:,ScFi
9362,RZe22,Cast Away,19xx,PU:,SU:,Ctxx
9363,SGo10,Arthur,1981,P:Greenhut,St:Warners; Orion,Comd
9364,ShH10,Leise Schatten,1991,PN:,St:Hager-Moss,Dram
9365,SHS5,Tm:Devil and Max Devlin,1981,PN:Jerome Courtland,St:Disney,Comd
9366,SHS10,Hostage Flight,1989,PN:James Hay,St:Lorimar; TNT,Susp
9367,Smi3,Friday the 13th Part II,1981,PN:Miner; Dennis Murphy,St:Paramount;NewLine,Horr
9368,Smi5,Friday the 13th Part III,1982,P:Mancuso,St:Paramount; NewLine,Horr
9369,SMi10,Wild Hearts Can't Be Broken,1991,PN:Matt Williams,St:Buena Vista,BioP
9370,SMi14,Forever Young,1992,PN:,SU:,Fant
9371,StG10,Tm:Paradise,1981,PN:,SU:,Porn
9372,SuG10,The Reanimator,1985,PN:,SU:,Hor
9373,SuG20,Fortress,1993,PN:,SU:,Horr
9374,SuG25,Lost in Space,1998,PU:,SU:,ScFi
9375,TBu10,Attack Force Z,1981,PN:,SU:,Ctxx
9376,TDS10,Tm:Hell Night,1981,PN:,SU:,Horr
9377,TDS15,Tm:The Concrete Jungle,1983,PN:,SU:,Dram
9378,TKa10,Tm:Bushido Blade,1981,PN:Arthur Rankin jr.,St:Trident,Advt
9379,WlF10,Tm:Search and Destroy,1981,PN:,SU:,Axtn
9380,WoP10,Das Boot,1981,PN:,SU:,Actn
9381,WoP12,The Plastic Nightmare,1990,PN:,SU:,Horr
9382,WoP14,Shattered,1991,PN:,SU:,Ctxx
9383,WoP17,In the Line of Fire,1993,PN:Jeff Apple,St:Columbia,CnR;Susp
9384,WoP18,Clear and Present Danger,1994,PU:,S:Paramount,Susp
9385,WoP20,Outbreak,1995,PN:,SU:,Susp
9386,WoP22,Air Force One,1997,PU:,SU:,Susp
9387,xGc10,Oppenheimer,1981,PN:,SU:,BioP
9388,Z8110,Vito Rossi,1981,PU:,SU:,Ctxx
9389,ALs10,Android,1982,PN:,SU:,Ctxx
9390,AmH10,Fast Times at Ridgemont High,1982,PN:C.o. Erickson,St:Universal,Comd
9391,AmH20,National Lampoon's European Vacation,1985,PN:Matty Sims,St:Warners,Comd
9392,AOz10,At,1982,PN:,St:Kentel,Dram
9393,APy10,Tm:The Sword and the Sorcerer,1982,PN:Brandon Chase,St:Group One,Fant
9394,APy15,Raven Hawk,1996,PN:Ron Samuels,S:MDP,Dram
